Time [s],Throughput [Mbps],Max SectorID,Max SNR[dB],Angle[deg],Active SectorID
7.5,74.9485,6,18.26,-135,2
7.6,99.8541,6,18.26,-135,2
7.7,100.086,6,18.26,-135,2
7.8,99.9699,6,18.26,-135,2
7.9,100.086,6,18.26,-135,2
8,99.9699,6,18.26,-135,2
8.1,99.9699,6,18.26,-135,2
8.2,99.9699,6,18.26,-135,2
8.3,100.086,6,18.26,-135,2
8.4,100.086,6,18.26,-135,2
8.5,99.0432,6,18.26,-135,1
8.6,100.897,6,18.26,-135,2
8.7,100.086,6,18.26,-135,2
8.8,48.7686,6,18.26,-135,2
8.9,0,6,18.26,-135,2
9,0,6,18.26,-135,2
9.1,0,6,18.26,-135,2
9.2,106.109,6,18.26,-135,2
9.3,99.9699,6,18.26,-135,2
9.4,100.086,6,18.26,-135,2
9.5,99.8541,6,18.26,-135,2
9.6,100.086,6,18.26,-135,2
9.7,99.9699,6,18.26,-135,2
9.8,100.086,6,18.26,-135,2
9.9,99.8541,6,18.26,-135,2
10,100.202,6,18.26,-135,2
10.1,99.9699,6,18.26,-135,2
10.2,99.8541,6,18.26,-135,2
10.3,100.202,6,18.26,-135,2
10.4,99.7382,6,18.26,-135,2
10.5,100.086,6,18.26,-135,2
10.6,100.086,6,18.26,-135,2
10.7,99.9699,6,18.26,-135,2
10.8,100.086,6,18.26,-135,2
10.9,99.8541,6,18.26,-135,2
11,100.086,6,18.26,-135,2
11.1,100.086,6,18.26,-135,2
11.2,99.8541,6,18.26,-135,2
11.3,99.9699,6,18.26,-135,2
11.4,100.086,6,18.26,-135,2
11.5,99.9699,6,18.26,-135,2
11.6,99.9699,6,18.26,-135,2
11.7,100.086,6,18.26,-135,2
11.8,99.8541,6,18.26,-135,2
11.9,99.8541,6,18.26,-135,2
12,54.0973,6,18.26,-135,2
12.1,0,6,18.26,-135,2
12.2,0,6,18.26,-135,2
12.3,0,6,18.26,-135,2
12.4,0,6,18.26,-135,2
12.5,0,6,18.26,-135,2
12.6,0,6,18.26,-135,2
12.7,0,6,18.26,-135,2
12.8,0,6,18.26,-135,1
12.9,0,6,18.26,-135,2
13,0.112,6,18.26,-135,2
13.1,0,6,18.26,-135,2
13.2,83.4086,6,18.26,-135,2
13.3,100.086,6,18.26,-135,2
13.4,99.9699,6,18.26,-135,2
13.5,99.9699,6,18.26,-135,2
13.6,100.086,6,18.26,-135,2
13.7,99.9699,6,18.26,-135,2
13.8,99.9699,6,18.26,-135,2
13.9,99.9699,6,18.26,-135,2
14,99.9699,6,18.26,-135,2
14.1,100.086,6,18.26,-135,2
14.2,99.9699,6,18.26,-135,2
14.3,99.9699,6,18.26,-135,2
14.4,100.086,6,18.26,-135,2
14.5,99.9699,6,18.26,-135,2
14.6,99.9699,6,18.26,-135,2
14.7,99.9699,6,18.26,-135,2
14.8,99.9699,6,18.26,-135,2
14.9,100.086,6,18.26,-135,2
15,99.9699,6,18.26,-135,2
15.1,99.9699,6,18.26,-135,2
15.2,100.086,6,18.26,-135,2
15.3,99.9699,6,18.26,-135,2
15.4,99.9699,6,18.26,-135,2
15.5,99.9699,6,18.26,-135,2
15.6,100.086,6,18.26,-135,2
15.7,99.9699,6,18.26,-135,2
15.8,99.9699,6,18.26,-135,2
15.9,99.9699,6,18.26,-135,2
16,99.9699,6,18.26,-135,2
16.1,100.086,6,18.26,-135,2
16.2,99.9699,6,18.26,-135,2
16.3,99.9699,6,18.26,-135,2
16.4,100.086,6,18.26,-135,2
16.5,99.9699,6,18.26,-135,2
16.6,99.9699,6,18.26,-135,2
16.7,99.9699,6,18.26,-135,2
16.8,100.086,6,18.26,-135,2
16.9,99.9699,6,18.26,-135,2
17,98.3482,6,18.26,-135,1
17.1,101.592,6,18.26,-135,2
17.2,100.086,6,18.26,-135,2
17.3,99.9699,6,18.26,-135,2
17.4,99.9699,6,18.26,-135,2
17.5,100.086,6,18.26,-135,2
17.6,99.8541,6,18.26,-135,2
17.7,100.086,6,18.26,-135,2
17.8,99.9699,6,18.26,-135,2
17.9,100.086,6,18.26,-135,2
18,99.9699,6,18.26,-135,2
18.1,99.9699,6,18.26,-135,2
18.2,99.9699,6,18.26,-135,2
18.3,100.086,6,18.26,-135,2
18.4,99.9699,6,18.26,-135,2
18.5,99.9699,6,18.26,-135,2
18.6,99.9699,6,18.26,-135,2
18.7,100.086,6,18.26,-135,2
18.8,99.9699,6,18.26,-135,2
18.9,99.9699,6,18.26,-135,2
19,99.8541,6,18.26,-135,2
19.1,100.086,6,18.26,-135,2
19.2,99.9699,6,18.26,-135,2
19.3,99.9699,6,18.26,-135,2
19.4,100.086,6,18.26,-135,2
19.5,99.9699,6,18.26,-135,2
19.6,99.9699,6,18.26,-135,2
19.7,100.086,6,18.26,-135,2
19.8,99.8541,6,18.26,-135,2
19.9,99.9699,6,18.26,-135,2
20,100.202,6,18.26,-135,2
20.1,99.8541,6,18.26,-135,2
20.2,99.9699,6,18.26,-135,2
20.3,100.202,6,18.26,-135,2
20.4,99.9699,6,18.26,-135,2
20.5,99.8541,6,18.26,-135,2
20.6,100.086,6,18.26,-135,2
20.7,99.2749,6,18.26,-135,2
20.8,100.781,6,18.26,-135,2
20.9,99.8541,6,18.26,-135,2
21,100.086,6,18.26,-135,2
21.1,99.8541,6,18.26,-135,2
21.2,100.086,6,18.26,-135,2
21.3,99.159,6,18.26,-135,1
21.4,100.897,6,18.26,-135,2
21.5,99.8541,6,18.26,-135,2
21.6,99.9699,6,18.26,-135,2
21.7,100.202,6,18.26,-135,2
21.8,100.086,6,18.26,-135,2
21.9,99.7382,6,18.26,-135,2
22,100.202,6,18.26,-135,2
22.1,99.9699,6,18.26,-135,2
22.2,99.7382,6,18.26,-135,2
22.3,100.086,6,18.26,-135,2
22.4,100.202,6,18.26,-135,2
22.5,99.8541,6,18.26,-135,2
22.6,99.9699,6,18.26,-135,2
22.7,100.086,6,18.26,-135,2
22.8,99.9699,6,18.26,-135,2
22.9,100.086,6,18.26,-135,2
23,99.9699,6,18.26,-135,2
23.1,99.8541,6,18.26,-135,2
23.2,100.086,6,18.26,-135,2
23.3,100.086,6,18.26,-135,2
23.4,99.8541,6,18.26,-135,2
23.5,100.086,6,18.26,-135,2
23.6,99.9699,6,18.26,-135,2
23.7,100.202,6,18.26,-135,2
23.8,99.9699,6,18.26,-135,2
23.9,99.9699,6,18.26,-135,2
24,99.8541,6,18.26,-135,2
24.1,100.202,6,18.26,-135,2
24.2,99.8541,6,18.26,-135,2
24.3,100.086,6,18.26,-135,2
24.4,99.8541,6,18.26,-135,2
24.5,99.9699,6,18.26,-135,2
24.6,100.086,6,18.26,-135,2
24.7,100.086,6,18.26,-135,2
24.8,99.9699,6,18.26,-135,2
24.9,99.9699,6,18.26,-135,2
25,99.9699,6,18.26,-135,2
25.1,0.11584,6,18.26,-135,2
